client_id,age,job,marital,education,credit_default,mortgage
30755,48,blue-collar,single,basic_4y,,
30756,35,blue-collar,divorced,high_school,,
30757,45,blue-collar,married,,,
30758,39,retired,divorced,basic_4y,,
30759,50,technician,married,,,
30760,35,blue-collar,single,high_school,,
30761,55,self-employed,married,basic_9y,,
30762,41,management,single,basic_9y,,
30763,39,blue-collar,married,basic_6y,,
30764,54,blue-collar,married,high_school,,
30765,34,entrepreneur,single,university_degree,,
30766,39,blue-collar,married,basic_6y,,
30767,43,blue-collar,married,basic_9y,,
30768,40,management,married,professional_course,,
30769,50,technician,married,,,
30770,54,blue-collar,married,high_school,,
30771,57,blue-collar,married,basic_9y,,
30772,50,technician,married,,,
30773,43,blue-collar,married,basic_9y,,
30774,37,management,married,university_degree,,
30775,43,blue-collar,married,basic_9y,,
30776,45,technician,divorced,university_degree,,
30777,28,blue-collar,single,basic_9y,,
30778,36,blue-collar,married,basic_9y,,
30779,37,blue-collar,married,,,
30780,36,blue-collar,married,basic_9y,,
30781,33,services,married,professional_course,,
30782,37,blue-collar,married,basic_6y,,
30783,43,blue-collar,married,basic_9y,,
30784,38,technician,married,professional_course,,
30785,43,blue-collar,married,basic_9y,,
30786,48,services,married,basic_4y,,
30787,35,services,married,basic_6y,,
30788,30,admin_,married,high_school,,
30789,34,technician,single,professional_course,,
30790,45,blue-collar,married,basic_4y,,
30791,46,blue-collar,married,high_school,,
30792,44,blue-collar,married,basic_4y,,
30793,44,admin_,married,university_degree,,
30794,30,blue-collar,single,basic_9y,,
30795,30,technician,single,university_degree,,
30796,46,blue-collar,married,high_school,,
30797,42,blue-collar,married,basic_4y,,
30798,30,technician,single,university_degree,,
30799,36,blue-collar,single,basic_6y,,
30800,36,blue-collar,single,basic_6y,,
30801,36,admin_,divorced,high_school,,
30802,38,technician,married,university_degree,,
30803,46,blue-collar,married,high_school,,
30804,44,entrepreneur,married,basic_4y,,
30805,48,blue-collar,married,basic_9y,,
30806,33,admin_,single,high_school,,
30807,40,admin_,single,high_school,,
30808,44,entrepreneur,married,basic_4y,,
30809,33,admin_,single,high_school,,
30810,33,admin_,single,high_school,,
30811,33,admin_,single,high_school,,
30812,37,technician,married,university_degree,,
30813,47,blue-collar,divorced,basic_9y,,
30814,51,blue-collar,married,professional_course,,
30815,33,admin_,single,high_school,,
30816,33,admin_,married,high_school,,
30817,39,services,divorced,professional_course,,
30818,32,admin_,married,high_school,,
30819,40,blue-collar,married,basic_9y,,
30820,32,admin_,divorced,high_school,,
30821,54,self-employed,married,university_degree,,
30822,49,entrepreneur,married,high_school,,
30823,28,services,single,,,
30824,49,entrepreneur,married,high_school,,
30825,58,retired,married,high_school,,
30826,32,services,married,high_school,,
30827,32,services,married,high_school,,
30828,47,entrepreneur,married,,,
30829,58,retired,married,high_school,,
30830,32,technician,married,high_school,,
30831,45,blue-collar,single,basic_9y,,
30832,47,entrepreneur,married,,,
30833,44,admin_,single,professional_course,,
30834,37,blue-collar,married,,,
30835,45,blue-collar,married,basic_4y,,
30836,35,technician,married,professional_course,,
30837,40,technician,married,high_school,,
30838,51,blue-collar,married,basic_6y,,
30839,42,blue-collar,married,basic_4y,,
30840,35,blue-collar,married,basic_4y,,
30841,57,blue-collar,married,basic_4y,,
30842,42,blue-collar,married,basic_4y,,
30843,49,blue-collar,married,basic_6y,,
30844,34,admin_,married,high_school,,
30845,36,admin_,single,high_school,,
30846,32,management,divorced,university_degree,,
30847,37,management,single,university_degree,,
30848,32,management,divorced,university_degree,,
30849,45,entrepreneur,divorced,basic_9y,,
30850,43,blue-collar,married,basic_9y,,
30851,39,blue-collar,single,basic_4y,,
30852,32,technician,married,professional_course,,
30853,44,entrepreneur,married,basic_4y,,
30854,37,management,divorced,,,
30855,52,blue-collar,married,basic_6y,,
30856,30,admin_,single,university_degree,,
30857,53,admin_,single,high_school,,
30858,31,unemployed,single,university_degree,,
30859,33,admin_,married,high_school,,
30860,29,entrepreneur,married,basic_6y,,
30861,34,admin_,married,high_school,,
30862,35,blue-collar,married,basic_6y,,
30863,37,management,single,university_degree,,
30864,36,retired,single,university_degree,,
30865,37,management,single,university_degree,,
30866,50,blue-collar,married,basic_4y,,
30867,34,services,married,high_school,,
30868,37,management,single,university_degree,,
30869,58,services,divorced,high_school,,
30870,38,entrepreneur,married,basic_4y,,
30871,49,blue-collar,married,professional_course,,
30872,34,technician,single,professional_course,,
30873,38,entrepreneur,married,basic_4y,,
30874,34,services,married,high_school,,
30875,36,admin_,single,high_school,,
30876,52,blue-collar,married,high_school,,
30877,52,blue-collar,married,high_school,,
30878,37,services,single,basic_9y,,
30879,39,blue-collar,married,basic_9y,,
30880,39,blue-collar,married,basic_6y,,
30881,37,services,single,basic_9y,,
30882,37,services,single,basic_9y,,
30883,54,services,divorced,university_degree,,
30884,43,blue-collar,married,basic_4y,,
30885,33,admin_,married,basic_9y,,
30886,30,services,married,high_school,,
30887,54,services,divorced,university_degree,,
30888,44,management,married,university_degree,,
30889,30,services,married,high_school,,
30890,27,blue-collar,single,basic_9y,,
30891,27,blue-collar,single,basic_9y,,
30892,51,services,divorced,high_school,,
30893,57,blue-collar,married,basic_9y,,
30894,36,blue-collar,married,basic_9y,,
30895,47,blue-collar,divorced,basic_4y,,
30896,41,blue-collar,married,basic_9y,,
30897,32,management,divorced,university_degree,,
30898,40,blue-collar,married,basic_6y,,
30899,29,admin_,single,university_degree,,
30900,29,admin_,single,university_degree,,
30901,29,admin_,single,university_degree,,
30902,31,services,married,high_school,,
30903,29,admin_,single,university_degree,,
30904,29,admin_,single,university_degree,,
30905,37,services,married,high_school,,
30906,36,blue-collar,married,basic_4y,,
30907,34,blue-collar,married,basic_6y,,
30908,40,admin_,single,professional_course,,
30909,41,blue-collar,married,basic_4y,,
30910,28,blue-collar,single,university_degree,,
30911,39,retired,divorced,basic_4y,,
30912,31,admin_,divorced,university_degree,,
30913,31,admin_,married,high_school,,
30914,36,technician,married,basic_9y,,
30915,39,blue-collar,married,basic_9y,,
30916,32,self-employed,married,basic_9y,,
30917,33,blue-collar,married,basic_4y,,
30918,36,entrepreneur,married,high_school,,
30919,36,entrepreneur,married,high_school,,
30920,37,services,married,basic_6y,,
30921,54,management,married,university_degree,,
30922,32,technician,married,basic_9y,,
30923,54,management,married,university_degree,,
30924,47,blue-collar,single,basic_4y,,
30925,39,services,married,high_school,,
30926,54,management,married,university_degree,,
30927,30,management,single,university_degree,,
30928,30,management,single,university_degree,,
30929,30,management,single,university_degree,,
30930,51,management,married,high_school,,
30931,48,blue-collar,married,basic_9y,,
30932,30,management,single,university_degree,,
30933,45,admin_,single,high_school,,
30934,31,admin_,divorced,high_school,,
30935,36,blue-collar,married,basic_9y,,
30936,38,blue-collar,married,basic_6y,,
30937,31,blue-collar,married,basic_9y,,
30938,33,admin_,married,basic_9y,,
30939,33,services,married,high_school,,
30940,42,entrepreneur,divorced,professional_course,,
30941,41,blue-collar,married,basic_4y,,
30942,41,blue-collar,married,basic_4y,,
30943,36,blue-collar,divorced,basic_9y,,
30944,26,student,single,high_school,,
30945,43,blue-collar,married,basic_4y,,
30946,41,blue-collar,married,basic_6y,,
30947,34,admin_,married,university_degree,,
30948,31,blue-collar,divorced,basic_9y,,
30949,32,admin_,single,university_degree,,
30950,28,services,single,,,
30951,44,management,married,university_degree,,
30952,34,services,unknown,high_school,,
30953,58,blue-collar,single,basic_4y,,
30954,46,management,divorced,professional_course,,
30955,35,services,single,high_school,,
30956,30,services,single,high_school,,
30957,37,technician,married,university_degree,,
30958,32,management,divorced,university_degree,,
30959,33,services,married,professional_course,,
30960,38,blue-collar,divorced,high_school,,
30961,37,admin_,single,university_degree,,
30962,37,services,divorced,high_school,,
30963,45,admin_,single,high_school,,
30964,36,technician,married,basic_9y,,
30965,32,technician,married,basic_9y,,
30966,26,management,single,university_degree,,
30967,19,student,single,high_school,,
30968,45,admin_,single,high_school,,
30969,43,blue-collar,married,basic_9y,,
30970,37,management,divorced,,,
30971,42,blue-collar,married,basic_9y,,
30972,55,blue-collar,married,high_school,,
30973,49,entrepreneur,married,high_school,,
30974,32,technician,married,professional_course,,
30975,37,services,married,high_school,,
30976,26,student,single,high_school,,
30977,33,blue-collar,married,basic_6y,,
30978,43,management,married,university_degree,,
30979,36,blue-collar,married,basic_6y,,
30980,52,management,married,basic_4y,,
30981,36,blue-collar,married,basic_4y,,
30982,39,self-employed,single,university_degree,,
30983,34,blue-collar,married,basic_6y,,
30984,35,blue-collar,married,basic_6y,,
30985,41,blue-collar,married,basic_4y,,
30986,34,admin_,married,university_degree,,
30987,38,technician,divorced,professional_course,,
30988,31,blue-collar,married,basic_9y,,
30989,35,services,married,basic_6y,,
30990,43,blue-collar,divorced,basic_4y,,
30991,34,blue-collar,married,basic_4y,,
30992,36,admin_,single,university_degree,,
30993,48,blue-collar,married,basic_6y,,
30994,48,blue-collar,married,basic_9y,,
30995,34,blue-collar,married,basic_6y,,
30996,53,unemployed,married,basic_9y,,
30997,37,blue-collar,married,basic_6y,,
30998,57,blue-collar,married,basic_4y,,
30999,39,admin_,single,professional_course,,
31000,34,technician,married,professional_course,,
31001,40,technician,married,professional_course,,
31002,44,admin_,married,university_degree,,
31003,34,admin_,married,high_school,,
31004,47,management,married,university_degree,,
31005,35,blue-collar,divorced,basic_9y,,
31006,36,blue-collar,married,basic_9y,,
31007,38,technician,married,professional_course,,
31008,34,blue-collar,married,basic_9y,,
31009,55,self-employed,married,basic_9y,,
31010,39,blue-collar,married,basic_9y,,
31011,45,blue-collar,married,basic_9y,,
31012,46,blue-collar,married,high_school,,
31013,37,blue-collar,married,basic_6y,,
31014,29,entrepreneur,married,basic_6y,,
31015,31,admin_,married,university_degree,,
31016,31,services,single,high_school,,
31017,35,blue-collar,divorced,basic_9y,,
31018,37,technician,married,university_degree,,
31019,41,blue-collar,married,basic_6y,,
31020,42,admin_,married,high_school,,
31021,48,blue-collar,single,basic_4y,,
31022,41,blue-collar,married,basic_9y,,
31023,37,admin_,married,high_school,,
31024,31,admin_,divorced,university_degree,,
31025,36,blue-collar,married,basic_9y,,
31026,26,management,single,university_degree,,
31027,27,technician,single,professional_course,,
31028,36,admin_,single,high_school,,
31029,46,technician,married,professional_course,,
31030,49,admin_,married,high_school,,
31031,38,blue-collar,married,professional_course,,
31032,33,blue-collar,married,basic_9y,,
31033,40,services,married,high_school,,
31034,44,management,divorced,university_degree,,
31035,42,technician,divorced,basic_6y,,
31036,46,admin_,divorced,high_school,,
31037,46,technician,married,high_school,,
31038,40,admin_,married,professional_course,,
31039,35,admin_,single,university_degree,,
31040,53,admin_,married,university_degree,,
31041,34,housemaid,married,high_school,,
31042,34,housemaid,married,high_school,,
31043,31,blue-collar,single,basic_9y,,
31044,31,admin_,married,,,
31045,33,technician,married,professional_course,,
31046,33,admin_,married,high_school,,
31047,50,services,divorced,high_school,,
31048,35,admin_,single,university_degree,,
31049,42,services,married,high_school,,
31050,36,blue-collar,married,basic_6y,,
31051,39,blue-collar,single,basic_9y,,
31052,36,blue-collar,single,professional_course,,
31053,52,management,divorced,university_degree,,
31054,38,technician,married,university_degree,,
31055,38,technician,married,university_degree,,
31056,54,blue-collar,married,basic_9y,,
31057,48,blue-collar,married,basic_4y,,
31058,36,management,married,basic_9y,,
31059,39,blue-collar,married,basic_9y,,
31060,33,management,married,university_degree,,
31061,46,blue-collar,married,basic_9y,,
31062,36,admin_,married,university_degree,,
31063,51,admin_,divorced,professional_course,,
31064,38,technician,married,university_degree,,
31065,47,blue-collar,married,high_school,,
31066,35,services,married,high_school,,
31067,38,admin_,married,high_school,,
31068,35,services,married,high_school,,
31069,35,blue-collar,married,basic_9y,,
31070,38,blue-collar,single,basic_4y,,
31071,38,admin_,married,high_school,,
31072,34,admin_,single,high_school,,
31073,40,services,single,high_school,,
31074,35,services,single,high_school,,
31075,31,blue-collar,married,high_school,,
31076,58,services,married,basic_6y,,
31077,29,admin_,single,university_degree,,
31078,36,technician,married,professional_course,,
31079,33,blue-collar,married,basic_9y,,
31080,48,blue-collar,married,basic_6y,,
31081,37,blue-collar,married,basic_9y,,
31082,37,blue-collar,married,basic_9y,,
31083,36,admin_,single,high_school,,
31084,29,admin_,single,university_degree,,
31085,35,blue-collar,married,high_school,,
31086,36,admin_,married,university_degree,,
31087,41,entrepreneur,married,basic_4y,,
31088,36,technician,married,professional_course,,
31089,41,blue-collar,married,basic_6y,,
31090,29,admin_,single,university_degree,,
31091,36,management,single,university_degree,,
31092,29,admin_,single,university_degree,,
31093,46,admin_,married,high_school,,
31094,33,blue-collar,married,basic_6y,,
31095,25,student,single,basic_9y,,
31096,48,blue-collar,married,basic_6y,,
31097,50,services,divorced,high_school,,
31098,32,technician,single,professional_course,,
31099,39,blue-collar,married,basic_9y,,
31100,27,services,married,high_school,,
31101,53,blue-collar,married,professional_course,,
31102,41,entrepreneur,married,basic_4y,,
31103,45,housemaid,married,basic_6y,,
31104,55,blue-collar,married,basic_9y,,
31105,36,blue-collar,married,basic_9y,,
31106,41,self-employed,married,,,
31107,45,entrepreneur,married,university_degree,,
31108,53,blue-collar,married,professional_course,,
31109,48,technician,single,professional_course,,
31110,35,admin_,married,university_degree,,
31111,33,services,married,professional_course,,
31112,54,technician,divorced,university_degree,,
31113,37,blue-collar,divorced,basic_9y,,
31114,38,blue-collar,married,basic_4y,,
31115,44,blue-collar,married,basic_4y,,
31116,46,services,divorced,basic_9y,,
31117,34,blue-collar,married,basic_9y,,
31118,40,blue-collar,married,basic_9y,,
31119,46,services,divorced,basic_9y,,
31120,39,blue-collar,divorced,basic_9y,,
31121,30,blue-collar,divorced,high_school,,
31122,39,blue-collar,divorced,basic_9y,,
31123,34,blue-collar,married,basic_9y,,
31124,48,entrepreneur,married,basic_6y,,
31125,34,admin_,single,university_degree,,
31126,57,admin_,married,high_school,,
31127,31,services,married,high_school,,
31128,39,blue-collar,married,basic_6y,,
31129,42,blue-collar,single,basic_9y,,
31130,39,blue-collar,married,professional_course,,
31131,39,blue-collar,married,professional_course,,
31132,46,blue-collar,married,basic_6y,,
31133,39,blue-collar,married,basic_4y,,
31134,39,blue-collar,married,professional_course,,
31135,31,blue-collar,single,high_school,,
31136,31,blue-collar,single,high_school,,
31137,31,services,married,high_school,,
31138,31,blue-collar,single,high_school,,
31139,36,admin_,single,university_degree,,
31140,31,blue-collar,single,high_school,,
31141,28,admin_,single,university_degree,,
31142,37,admin_,married,university_degree,,
31143,35,technician,married,professional_course,,
31144,36,management,married,basic_9y,,
31145,39,technician,single,professional_course,,
31146,39,blue-collar,divorced,basic_9y,,
31147,31,blue-collar,single,high_school,,
31148,35,services,married,high_school,,
31149,44,blue-collar,married,basic_6y,,
31150,35,services,married,high_school,,
31151,27,student,single,university_degree,,
31152,43,blue-collar,married,basic_4y,,
31153,43,blue-collar,married,basic_4y,,
31154,41,blue-collar,single,basic_9y,,
31155,27,student,single,university_degree,,
31156,44,blue-collar,married,basic_6y,,
31157,51,blue-collar,married,basic_9y,,
31158,25,admin_,single,university_degree,,
31159,49,admin_,married,high_school,,
31160,41,blue-collar,single,basic_9y,,
31161,30,blue-collar,married,basic_9y,,
31162,45,unemployed,divorced,high_school,,
31163,28,technician,single,high_school,,
31164,25,admin_,single,university_degree,,
31165,41,blue-collar,single,basic_9y,,
31166,45,unemployed,divorced,high_school,,
31167,41,admin_,single,basic_9y,,
31168,31,blue-collar,married,basic_6y,,
31169,37,housemaid,married,basic_6y,,
31170,35,technician,married,professional_course,,
31171,38,blue-collar,single,basic_6y,,
31172,39,services,single,high_school,,
31173,39,blue-collar,married,basic_4y,,
31174,42,blue-collar,married,basic_4y,,
31175,36,technician,single,professional_course,,
31176,48,blue-collar,married,basic_4y,,
31177,26,blue-collar,married,basic_9y,,
31178,48,blue-collar,married,basic_4y,,
31179,47,blue-collar,married,basic_4y,,
31180,39,technician,divorced,professional_course,,
31181,48,technician,married,professional_course,,
31182,46,services,married,basic_9y,,
31183,31,services,single,high_school,,
31184,35,technician,married,professional_course,,
31185,35,technician,married,professional_course,,
31186,33,entrepreneur,married,university_degree,,
31187,43,management,married,university_degree,,
31188,42,blue-collar,married,high_school,,
31189,43,management,married,university_degree,,
31190,35,blue-collar,single,basic_9y,,
31191,35,blue-collar,single,basic_9y,,
31192,46,services,divorced,basic_9y,,
31193,48,blue-collar,married,basic_6y,,
31194,48,blue-collar,married,basic_4y,,
31195,57,entrepreneur,divorced,basic_9y,,
31196,39,admin_,single,high_school,,
31197,33,admin_,married,basic_9y,,
31198,20,blue-collar,single,high_school,,
31199,34,blue-collar,married,basic_4y,,
31200,36,entrepreneur,married,university_degree,,
31201,32,blue-collar,married,basic_9y,,
31202,28,technician,single,professional_course,,
31203,28,technician,single,professional_course,,
31204,33,admin_,married,high_school,,
31205,20,blue-collar,single,high_school,,
31206,42,services,married,high_school,,
31207,28,technician,single,professional_course,,
31208,39,blue-collar,single,basic_6y,,
31209,39,technician,divorced,professional_course,,
31210,34,blue-collar,married,basic_9y,,
31211,34,blue-collar,married,,,
31212,36,admin_,married,university_degree,,
31213,33,blue-collar,married,high_school,,
31214,53,admin_,married,university_degree,,
31215,25,services,single,high_school,,
31216,58,retired,married,basic_9y,,
31217,37,blue-collar,married,basic_9y,,
31218,38,admin_,married,basic_9y,,
31219,36,technician,single,professional_course,,
31220,39,blue-collar,single,basic_4y,,
31221,41,blue-collar,married,basic_9y,,
31222,38,blue-collar,married,basic_4y,,
31223,36,technician,single,professional_course,,
31224,39,admin_,single,university_degree,,
31225,30,admin_,single,university_degree,,
31226,39,blue-collar,single,basic_6y,,
31227,42,self-employed,married,university_degree,,
31228,29,admin_,single,high_school,,
31229,38,blue-collar,married,high_school,,
31230,38,admin_,married,university_degree,,
31231,51,admin_,single,university_degree,,
31232,50,blue-collar,married,basic_4y,,
31233,37,blue-collar,married,basic_6y,,
31234,31,admin_,married,,,
31235,47,services,married,high_school,,
31236,31,technician,single,,,
31237,54,management,divorced,university_degree,,
31238,54,management,divorced,university_degree,,
31239,35,technician,married,professional_course,,
31240,34,admin_,single,high_school,,
31241,31,services,married,high_school,,
31242,46,services,single,high_school,,
31243,38,self-employed,married,basic_9y,,
31244,29,blue-collar,married,basic_9y,,
31245,27,admin_,married,high_school,,
31246,57,management,married,university_degree,,
31247,29,blue-collar,married,basic_9y,,
31248,53,technician,divorced,university_degree,,
31249,27,admin_,married,high_school,,
31250,46,services,married,high_school,,
31251,32,blue-collar,married,basic_9y,,
31252,32,blue-collar,married,basic_4y,,
31253,46,admin_,married,high_school,,
31254,33,technician,married,professional_course,,
31255,48,blue-collar,married,basic_4y,,
31256,34,admin_,single,university_degree,,
31257,46,admin_,married,high_school,,
31258,29,blue-collar,married,basic_9y,,
31259,33,technician,married,professional_course,,
31260,37,blue-collar,married,basic_9y,,
31261,33,technician,married,professional_course,,
31262,42,blue-collar,married,basic_9y,,
31263,37,services,married,high_school,,
31264,42,blue-collar,married,basic_6y,,
31265,33,entrepreneur,married,university_degree,,
31266,34,blue-collar,married,,,
31267,46,management,married,university_degree,,
31268,36,blue-collar,married,basic_9y,,
31269,41,services,divorced,high_school,,
31270,32,admin_,married,high_school,,
31271,48,blue-collar,married,basic_6y,,
31272,28,self-employed,single,university_degree,,
31273,38,blue-collar,married,high_school,,
31274,36,management,married,basic_9y,,
31275,31,housemaid,divorced,basic_6y,,
31276,42,technician,married,university_degree,,
31277,31,technician,single,high_school,,
31278,32,services,single,basic_9y,,
31279,28,admin_,married,high_school,,
31280,38,blue-collar,single,basic_4y,,
31281,31,blue-collar,married,basic_6y,,
31282,51,blue-collar,married,basic_9y,,
31283,28,admin_,married,high_school,,
31284,51,blue-collar,married,basic_9y,,
31285,36,blue-collar,married,basic_9y,,
31286,36,blue-collar,married,basic_9y,,
31287,59,admin_,married,high_school,,
31288,36,technician,single,university_degree,,
31289,31,blue-collar,married,basic_6y,,
31290,37,services,single,high_school,,
31291,55,retired,married,basic_9y,,
31292,37,services,single,high_school,,
31293,51,entrepreneur,single,basic_9y,,
31294,30,blue-collar,married,basic_9y,,
31295,30,blue-collar,married,basic_9y,,
31296,34,technician,single,university_degree,,
31297,41,blue-collar,married,basic_6y,,
31298,44,admin_,single,high_school,,
31299,36,admin_,married,university_degree,,
31300,43,blue-collar,married,basic_9y,,
31301,28,blue-collar,married,basic_4y,,
31302,49,admin_,single,basic_6y,,
31303,28,admin_,single,high_school,,
31304,30,blue-collar,married,basic_9y,,
31305,31,blue-collar,married,basic_6y,,
31306,34,blue-collar,married,basic_9y,,
31307,33,technician,single,professional_course,,
31308,31,services,single,high_school,,
31309,41,admin_,married,high_school,,
31310,27,services,married,high_school,,
31311,33,services,married,high_school,,
31312,31,blue-collar,single,basic_9y,,
31313,35,admin_,single,university_degree,,
31314,39,unemployed,married,high_school,,
31315,34,admin_,unknown,university_degree,,
31316,47,blue-collar,single,basic_9y,,
31317,58,retired,married,professional_course,,
31318,37,blue-collar,single,professional_course,,
31319,31,services,married,high_school,,
31320,26,blue-collar,married,basic_9y,,
31321,36,blue-collar,divorced,basic_6y,,
31322,28,technician,single,professional_course,,
31323,51,entrepreneur,single,basic_9y,,
31324,32,admin_,married,high_school,,
31325,32,blue-collar,married,basic_9y,,
31326,41,blue-collar,married,basic_4y,,
31327,40,admin_,married,basic_9y,,
31328,34,admin_,single,high_school,,
31329,46,services,married,high_school,,
31330,49,technician,married,university_degree,,
31331,58,blue-collar,married,basic_4y,,
31332,41,blue-collar,single,basic_9y,,
31333,44,blue-collar,married,basic_9y,,
31334,45,blue-collar,married,basic_4y,,
31335,44,blue-collar,married,basic_6y,,
31336,37,admin_,married,university_degree,,
31337,33,blue-collar,married,basic_9y,,
31338,47,blue-collar,married,basic_9y,,
31339,47,blue-collar,married,basic_9y,,
31340,54,management,divorced,university_degree,,
31341,37,blue-collar,married,basic_9y,,
31342,33,admin_,married,high_school,,
31343,35,admin_,married,professional_course,,
31344,31,blue-collar,married,basic_4y,,
31345,36,admin_,single,basic_6y,,
31346,27,admin_,married,high_school,,
31347,35,blue-collar,divorced,basic_9y,,
31348,39,blue-collar,married,basic_6y,,
31349,38,blue-collar,unknown,high_school,,
31350,39,blue-collar,married,basic_6y,,
31351,42,blue-collar,divorced,high_school,,
31352,34,admin_,divorced,university_degree,,
31353,33,entrepreneur,married,university_degree,,
31354,52,admin_,single,,,
31355,33,admin_,married,high_school,,
31356,37,blue-collar,married,basic_4y,,
31357,52,admin_,single,,,
31358,31,management,single,high_school,,
31359,34,admin_,married,high_school,,
31360,37,services,married,high_school,,
31361,37,services,married,high_school,,
31362,34,admin_,married,university_degree,,
31363,33,admin_,single,university_degree,,
31364,28,technician,married,professional_course,,
31365,34,admin_,married,high_school,,
31366,36,admin_,single,basic_6y,,
31367,33,blue-collar,married,basic_9y,,
31368,53,admin_,married,university_degree,,
31369,54,blue-collar,married,high_school,,
31370,27,services,single,high_school,,
31371,40,blue-collar,married,basic_6y,,
31372,38,blue-collar,married,high_school,,
31373,48,blue-collar,married,basic_4y,,
31374,37,blue-collar,married,basic_9y,,
31375,29,technician,single,professional_course,,
31376,39,blue-collar,divorced,basic_9y,,
31377,36,technician,single,professional_course,,
31378,29,admin_,single,university_degree,,
31379,35,blue-collar,married,basic_9y,,
31380,33,blue-collar,single,basic_9y,,
31381,35,blue-collar,married,basic_9y,,
31382,29,services,married,high_school,,
31383,48,blue-collar,married,basic_9y,,
31384,44,admin_,married,high_school,,
31385,40,blue-collar,married,basic_9y,,
31386,51,blue-collar,married,basic_9y,,
31387,36,blue-collar,married,basic_9y,,
31388,37,housemaid,married,basic_6y,,
31389,41,blue-collar,married,basic_9y,,
31390,54,technician,divorced,university_degree,,
31391,33,services,married,high_school,,
31392,30,admin_,single,university_degree,,
31393,51,admin_,divorced,high_school,,
31394,39,blue-collar,married,basic_9y,,
31395,24,student,single,basic_9y,,
31396,51,admin_,single,university_degree,,
31397,48,blue-collar,married,basic_9y,,
31398,58,blue-collar,single,basic_9y,,
31399,53,blue-collar,married,professional_course,,
31400,27,technician,single,university_degree,,
31401,37,blue-collar,single,professional_course,,
31402,33,blue-collar,married,basic_6y,,
31403,39,unemployed,married,basic_9y,,
31404,28,self-employed,single,university_degree,,
31405,32,blue-collar,married,basic_9y,,
31406,52,blue-collar,married,basic_4y,,
31407,51,entrepreneur,single,basic_9y,,
31408,58,self-employed,married,,,
31409,33,technician,married,professional_course,,
31410,40,housemaid,divorced,high_school,,
31411,37,housemaid,married,basic_6y,,
31412,32,technician,single,professional_course,,
31413,42,blue-collar,married,basic_4y,,
31414,37,admin_,single,university_degree,,
31415,35,services,single,high_school,,
31416,34,housemaid,married,high_school,,
31417,39,management,married,university_degree,,
31418,30,admin_,divorced,high_school,,
31419,28,admin_,single,high_school,,
31420,48,entrepreneur,married,basic_9y,,
31421,49,admin_,married,university_degree,,
31422,33,admin_,single,university_degree,,
31423,34,blue-collar,married,basic_9y,,
31424,51,blue-collar,married,basic_9y,,
31425,30,management,single,high_school,,
31426,51,blue-collar,married,basic_9y,,
31427,33,services,married,high_school,,
31428,36,technician,single,professional_course,,
31429,34,admin_,married,high_school,,
31430,34,technician,divorced,professional_course,,
31431,28,blue-collar,married,basic_9y,,
31432,36,blue-collar,married,basic_9y,,
31433,32,technician,married,professional_course,,
31434,43,management,married,university_degree,,
31435,32,technician,divorced,basic_9y,,
31436,46,services,married,high_school,,
31437,40,blue-collar,married,,,
31438,30,admin_,divorced,high_school,,
31439,47,blue-collar,married,basic_9y,,
31440,34,admin_,married,university_degree,,
31441,30,services,single,high_school,,
31442,29,blue-collar,single,professional_course,,
31443,41,blue-collar,married,basic_9y,,
31444,43,blue-collar,married,basic_4y,,
31445,52,admin_,single,,,
31446,46,management,married,university_degree,,
31447,35,services,married,basic_9y,,
31448,36,management,single,university_degree,,
31449,54,management,divorced,university_degree,,
31450,54,technician,divorced,university_degree,,
31451,40,services,married,high_school,,
31452,39,blue-collar,single,basic_9y,,
31453,33,entrepreneur,single,high_school,,
31454,37,admin_,single,high_school,,
31455,33,management,married,university_degree,,
31456,51,management,divorced,university_degree,,
31457,34,blue-collar,married,basic_6y,,
31458,36,entrepreneur,married,university_degree,,
31459,52,services,married,basic_6y,,
31460,58,retired,married,basic_4y,,
31461,31,blue-collar,single,high_school,,
31462,35,blue-collar,married,basic_9y,,
31463,33,technician,married,university_degree,,
31464,33,entrepreneur,married,basic_9y,,
31465,30,services,married,high_school,,
31466,41,admin_,single,university_degree,,
31467,36,blue-collar,single,high_school,,
31468,28,admin_,single,university_degree,,
31469,36,technician,single,university_degree,,
31470,31,blue-collar,married,basic_9y,,
31471,37,self-employed,divorced,university_degree,,
31472,39,blue-collar,married,basic_9y,,
31473,42,blue-collar,married,basic_6y,,
31474,31,blue-collar,married,basic_6y,,
31475,44,unemployed,married,basic_9y,,
31476,38,self-employed,married,basic_9y,,
31477,48,entrepreneur,married,basic_6y,,
31478,35,technician,married,professional_course,,
31479,41,blue-collar,married,basic_4y,,
31480,49,services,single,high_school,,
31481,28,admin_,married,high_school,,
31482,34,services,married,high_school,,
31483,35,technician,married,professional_course,,
31484,33,blue-collar,married,basic_9y,,
31485,48,entrepreneur,single,professional_course,,
31486,29,admin_,single,university_degree,,
31487,44,admin_,married,basic_9y,,
31488,35,admin_,single,university_degree,,
31489,32,services,married,high_school,,
31490,37,admin_,married,university_degree,,
31491,48,blue-collar,married,basic_6y,,
31492,50,admin_,divorced,university_degree,,
31493,52,blue-collar,married,basic_4y,,
31494,33,admin_,married,high_school,,
31495,29,blue-collar,married,basic_4y,,
31496,42,blue-collar,married,basic_6y,,
31497,34,technician,married,professional_course,,
31498,36,blue-collar,married,basic_9y,,
31499,45,services,divorced,high_school,,
31500,28,blue-collar,single,basic_9y,,
